"species_code","common_name","abd_ppy","abd_ppy_lower","abd_ppy_upper","COUNTYFP","NAME","pre_lbs","post_lbs","pyr_delta","pyr_pct_change"
"cliswa","Cliff Swallow",-1.83709102581935,-4.18733903142364,-0.111602146120751,"077","San Joaquin",33031.4631906315,75878.7690705583,42847.3058799268,129.716645104839
"cliswa","Cliff Swallow",-2.29945494023298,-4.28027719598338,-1.0696538600266,"099","Stanislaus",37276.3724203613,58401.425535015,21125.0531146537,56.6714294954161
"cliswa","Cliff Swallow",-3.10214115481057,-5.66464443508311,-1.40353316046266,"001","Alameda",3984.5234863695,9475.54966687166,5491.02618050216,137.808854666968
"cliswa","Cliff Swallow",-2.83879769593568,-4.16852923372047,-1.73406634964185,"001","Alameda",3984.5234863695,9475.54966687166,5491.02618050216,137.808854666968
"cliswa","Cliff Swallow",-1.73230579062388,-3.32817670621677,0.392378697095522,"077","San Joaquin",33031.4631906315,75878.7690705583,42847.3058799268,129.716645104839
"cliswa","Cliff Swallow",-1.76620689188956,-3.35725364977658,-0.357785748939192,"099","Stanislaus",37276.3724203613,58401.425535015,21125.0531146537,56.6714294954161
"cliswa","Cliff Swallow",-1.60052324603362,-2.9036054295736,-0.691572672032359,"099","Stanislaus",37276.3724203613,58401.425535015,21125.0531146537,56.6714294954161
"cliswa","Cliff Swallow",-2.83271267968812,-4.23743717553621,-1.36122915199843,"099","Stanislaus",37276.3724203613,58401.425535015,21125.0531146537,56.6714294954161
"cliswa","Cliff Swallow",0.618933121903613,-1.18352421502428,3.04968533721884,"039","Madera",39564.0858945838,34763.5345316233,-4800.55136296042,-12.1336086868055
"cliswa","Cliff Swallow",-3.66514073463268,-4.52702123964368,-2.36317284435523,"085","Santa Clara",19892.1976778343,23263.3744339317,3371.17675609741,16.9472313250431
"cliswa","Cliff Swallow",-1.6516972753034,-3.92889908707796,0.15696255776186,"085","Santa Clara",19892.1976778343,23263.3744339317,3371.17675609741,16.9472313250431
"cliswa","Cliff Swallow",0.201215364978699,-2.03742256652862,2.04891146908403,"099","Stanislaus",37276.3724203613,58401.425535015,21125.0531146537,56.6714294954161
"cliswa","Cliff Swallow",-0.964598294439497,-2.75410806825249,0.567601936224434,"099","Stanislaus",37276.3724203613,58401.425535015,21125.0531146537,56.6714294954161
"cliswa","Cliff Swallow",-1.23547172543169,-2.95145997366311,-0.357614937483283,"047","Merced",23606.1950159562,24287.3476291183,681.152613162085,2.88548244518725
"cliswa","Cliff Swallow",-2.76429248400571,-3.54522563468045,-1.89933426030469,"047","Merced",23606.1950159562,24287.3476291183,681.152613162085,2.88548244518725
"cliswa","Cliff Swallow",-1.64352927239626,-5.49296164188116,-0.551500184928901,"039","Madera",39564.0858945838,34763.5345316233,-4800.55136296042,-12.1336086868055
"cliswa","Cliff Swallow",2.8066448948522,1.38109377775083,4.13087504220548,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-0.240495198509721,-2.01317883475397,2.16785864251398,"087","Santa Cruz",3112.116775988,2301.77151022833,-810.345265759667,-26.0383952174291
"cliswa","Cliff Swallow",-2.82397446340078,-5.29966318065412,-0.93461422740697,"085","Santa Clara",19892.1976778343,23263.3744339317,3371.17675609741,16.9472313250431
"cliswa","Cliff Swallow",-3.6408573547216,-4.99249899098039,-2.55827375017691,"085","Santa Clara",19892.1976778343,23263.3744339317,3371.17675609741,16.9472313250431
"cliswa","Cliff Swallow",-0.68328416819862,-1.82104425151668,0.62957605281173,"085","Santa Clara",19892.1976778343,23263.3744339317,3371.17675609741,16.9472313250431
"cliswa","Cliff Swallow",-0.838746945649178,-2.69372320049426,0.671522013015615,"047","Merced",23606.1950159562,24287.3476291183,681.152613162085,2.88548244518725
"cliswa","Cliff Swallow",-1.55538081894881,-4.29830248808816,-0.210921882816726,"047","Merced",23606.1950159562,24287.3476291183,681.152613162085,2.88548244518725
"cliswa","Cliff Swallow",-1.03016512572405,-3.52518053061352,0.572535942469968,"039","Madera",39564.0858945838,34763.5345316233,-4800.55136296042,-12.1336086868055
"cliswa","Cliff Swallow",-1.03794431066971,-1.96404872280689,-0.159361720712579,"039","Madera",39564.0858945838,34763.5345316233,-4800.55136296042,-12.1336086868055
"cliswa","Cliff Swallow",-2.62041040601235,-4.52806541956214,-0.890945572136641,"039","Madera",39564.0858945838,34763.5345316233,-4800.55136296042,-12.1336086868055
"cliswa","Cliff Swallow",1.17645671014172,0.316630507146712,1.83105997203094,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-3.05396009262689,-4.28028690575498,-1.95290769783596,"053","Monterey",45840.9037836362,42337.8553829317,-3503.04840070458,-7.64175247774032
"cliswa","Cliff Swallow",-2.4092626708766,-4.07062223881422,-0.988955858359347,"069","San Benito",3579.11739903375,2796.1208155,-782.99658353375,-21.8768063809568
"cliswa","Cliff Swallow",-1.15022283075252,-3.48245430158134,0.123903188212525,"047","Merced",23606.1950159562,24287.3476291183,681.152613162085,2.88548244518725
"cliswa","Cliff Swallow",-0.913870667838927,-2.54429781313998,0.324433032797223,"047","Merced",23606.1950159562,24287.3476291183,681.152613162085,2.88548244518725
"cliswa","Cliff Swallow",1.88215820755105,0.836409649516677,4.06437941121491,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-2.06648794098081,-3.78497332213977,1.04688080221494,"039","Madera",39564.0858945838,34763.5345316233,-4800.55136296042,-12.1336086868055
"cliswa","Cliff Swallow",-0.636259788604061,-1.88251780675036,0.526236774374586,"039","Madera",39564.0858945838,34763.5345316233,-4800.55136296042,-12.1336086868055
"cliswa","Cliff Swallow",-1.79474981017993,-2.74169128964339,-0.84671687004643,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-2.81028099451093,-4.13563978154026,-1.71961722591223,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",0.921408738285218,-0.529811886257685,2.49409603357617,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-0.90547952951319,-2.90543374377973,1.61688558258239,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-2.32239538974545,-3.7884043490398,-1.27401695132763,"053","Monterey",45840.9037836362,42337.8553829317,-3503.04840070458,-7.64175247774032
"cliswa","Cliff Swallow",-2.34524598534372,-4.07624589283527,-0.311155290049114,"053","Monterey",45840.9037836362,42337.8553829317,-3503.04840070458,-7.64175247774032
"cliswa","Cliff Swallow",-3.30064953067971,-5.53751786186804,-1.78732135949599,"069","San Benito",3579.11739903375,2796.1208155,-782.99658353375,-21.8768063809568
"cliswa","Cliff Swallow",-0.199241552349075,-2.19513834532078,0.931436472665128,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",0.867998264423852,-0.755920109698287,2.58185022439279,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-2.18844896436263,-4.05653148727575,0.223989005505411,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-2.51498978884684,-3.76842079223302,-0.793975293254972,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-2.42568723980651,-3.83806079366685,-1.22553927208282,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-1.51712041581679,-2.72984965599369,-0.483829115001305,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",-0.273560402995228,-1.91489035873227,1.23684701236058,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",-1.07537394789843,-4.55849954319889,0.500805187470642,"053","Monterey",45840.9037836362,42337.8553829317,-3503.04840070458,-7.64175247774032
"cliswa","Cliff Swallow",-3.51564460578033,-5.38416394674147,-1.65210260243422,"053","Monterey",45840.9037836362,42337.8553829317,-3503.04840070458,-7.64175247774032
"cliswa","Cliff Swallow",-2.05713692768987,-3.41195417507972,-0.659047787989928,"053","Monterey",45840.9037836362,42337.8553829317,-3503.04840070458,-7.64175247774032
"cliswa","Cliff Swallow",-2.93646796675016,-5.55227224331311,-1.78125431147273,"069","San Benito",3579.11739903375,2796.1208155,-782.99658353375,-21.8768063809568
"cliswa","Cliff Swallow",-3.79925817618256,-5.75209026331248,-1.84378966663271,"069","San Benito",3579.11739903375,2796.1208155,-782.99658353375,-21.8768063809568
"cliswa","Cliff Swallow",-1.16353916107183,-2.58908195876346,0.245058519634986,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-0.0853045841860196,-1.85234957092105,2.24227184787758,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-1.38428145596958,-2.73877257919455,0.506234110261048,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-1.5620516014334,-3.01685640174476,0.0146939931279137,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",-2.24951714264599,-3.34456171742883,-0.696675785871645,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",-0.773193176577509,-2.70434193432233,0.863527833204726,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",-0.388851053575549,-3.1133997837569,3.59342543148886,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",-1.96703037334947,-3.32946658665624,0.808561892033819,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",-2.34136824239202,-3.69936766637252,-0.958703210255905,"053","Monterey",45840.9037836362,42337.8553829317,-3503.04840070458,-7.64175247774032
"cliswa","Cliff Swallow",-3.9048803119589,-5.35422986285176,-2.30780615280567,"053","Monterey",45840.9037836362,42337.8553829317,-3503.04840070458,-7.64175247774032
"cliswa","Cliff Swallow",-0.592167703205877,-2.92104702578746,0.619314356252106,"053","Monterey",45840.9037836362,42337.8553829317,-3503.04840070458,-7.64175247774032
"cliswa","Cliff Swallow",-4.32725802085352,-6.20759196423582,-2.63525626688521,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-2.78835555665516,-4.99445931444284,-1.07136061955591,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",0.477686537303489,-0.635760562468832,2.28329210075927,"019","Fresno",99213.3422313488,113741.823802775,14528.4815714259,14.6436771957021
"cliswa","Cliff Swallow",-1.77976440726858,-3.18130688396802,-0.0555411278342482,"031","Kings",29227.06055423,30053.4240530433,826.363498813334,2.82739174977942
"cliswa","Cliff Swallow",-0.891417347766364,-2.23326080503998,0.411715140686041,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",-0.743793772763249,-1.72434269874782,0.372676449543253,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",-1.17631632334726,-3.40460424954928,0.99034067257279,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",2.61617820226575,0.867155821259234,3.85714107578221,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",-1.68499772408936,-4.41339137992352,-0.0366025841802455,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",0.152280999423674,-1.77789765758234,2.69211088432729,"053","Monterey",45840.9037836362,42337.8553829317,-3503.04840070458,-7.64175247774032
"cliswa","Cliff Swallow",-3.5700386351959,-5.37535197759486,-2.08378504230024,"053","Monterey",45840.9037836362,42337.8553829317,-3503.04840070458,-7.64175247774032
"cliswa","Cliff Swallow",-2.69339963782849,-4.69801243188336,-0.755013844376456,"053","Monterey",45840.9037836362,42337.8553829317,-3503.04840070458,-7.64175247774032
"cliswa","Cliff Swallow",-2.62400075385064,-5.01161955819843,-1.32461217158203,"053","Monterey",45840.9037836362,42337.8553829317,-3503.04840070458,-7.64175247774032
"cliswa","Cliff Swallow",-0.940616892716715,-2.74204080443809,0.886930898916975,"031","Kings",29227.06055423,30053.4240530433,826.363498813334,2.82739174977942
"cliswa","Cliff Swallow",-1.73599252421968,-2.80965345318998,-0.53244574003768,"031","Kings",29227.06055423,30053.4240530433,826.363498813334,2.82739174977942
"cliswa","Cliff Swallow",-3.17376651075965,-4.47223264195479,-1.92342956192116,"031","Kings",29227.06055423,30053.4240530433,826.363498813334,2.82739174977942
"cliswa","Cliff Swallow",-1.84840725341062,-3.43603306613484,-0.334253460099115,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",-1.38285904122754,-2.86496849217407,0.190249712266884,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",0.527545162665981,-1.23800666659627,2.41462429293719,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",-1.28814849187391,-3.29651525411961,0.450876058236871,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",-1.74313877515085,-3.54396734410186,-0.484342709880484,"107","Tulare",45608.8348387387,49051.71667439,3442.88183565126,7.54871692693842
"cliswa","Cliff Swallow",-0.708568374465138,-2.41110602176398,0.933685749794553,"079","San Luis Obispo",6395.55790982775,5933.96905622033,-461.588853607417,-7.21733522103076
"cliswa","Cliff Swallow",-2.70831952119194,-4.01055433322182,-1.0658227503245,"079","San Luis Obispo",6395.55790982775,5933.96905622033,-461.588853607417,-7.21733522103076
"cliswa","Cliff Swallow",-2.89722522901105,-4.34079356675932,-1.09203774029127,"079","San Luis Obispo",6395.55790982775,5933.96905622033,-461.588853607417,-7.21733522103076
"cliswa","Cliff Swallow",-2.1027058099723,-3.57634067216501,-0.56045130735381,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-2.16384941159916,-3.543265495024,-0.396254695671191,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-1.99562293224671,-3.60191239026652,-0.354274438433006,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-1.6011080836232,-3.49529801146062,-0.193026833368949,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-1.63522735386924,-3.50721211826463,-0.135567266914119,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",1.39949448072323,-0.0192375660780874,2.42784808288253,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-1.12508531817037,-1.88484426001108,-0.180694750122204,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-2.85597595069452,-4.80133245017961,-1.50930397444282,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-1.75457000472559,-3.92708150856249,0.652876231021843,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-2.06864377332577,-3.2612635084802,-0.553390861892908,"079","San Luis Obispo",6395.55790982775,5933.96905622033,-461.588853607417,-7.21733522103076
"cliswa","Cliff Swallow",-3.17496459301065,-4.92134978216187,-1.82150758105428,"079","San Luis Obispo",6395.55790982775,5933.96905622033,-461.588853607417,-7.21733522103076
"cliswa","Cliff Swallow",-0.935717905257397,-2.69168227314721,-0.0198990444523223,"079","San Luis Obispo",6395.55790982775,5933.96905622033,-461.588853607417,-7.21733522103076
"cliswa","Cliff Swallow",-1.81681094625809,-3.85933648476354,0.35444345024881,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-0.995403499244435,-2.43925060787368,0.86077744842657,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-1.05626485848639,-2.29540924036997,0.72526990086203,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-3.2151284627833,-4.57672890987739,-2.17376961389925,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-1.5172544522909,-3.93350113232584,0.345111166253215,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-1.29298786628307,-3.31780832063431,0.856088939886591,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",0.47238054348263,-2.67770872799483,2.56602082824013,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-1.66720948444402,-2.20547483969588,-0.898222695735239,"079","San Luis Obispo",6395.55790982775,5933.96905622033,-461.588853607417,-7.21733522103076
"cliswa","Cliff Swallow",-4.12034426578279,-6.40365000161162,-2.45760492719187,"079","San Luis Obispo",6395.55790982775,5933.96905622033,-461.588853607417,-7.21733522103076
"cliswa","Cliff Swallow",-3.45852645112968,-5.09899825510308,-0.61040221033594,"079","San Luis Obispo",6395.55790982775,5933.96905622033,-461.588853607417,-7.21733522103076
"cliswa","Cliff Swallow",-0.452477148903928,-2.13653814851886,0.714912072461976,"079","San Luis Obispo",6395.55790982775,5933.96905622033,-461.588853607417,-7.21733522103076
"cliswa","Cliff Swallow",-4.6919538343533,-5.78971297187288,-3.38157254052626,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-0.107194805751365,-1.94435809982516,2.08865668384419,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-1.86506137972823,-3.38688610246032,0.0761078530072381,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-1.33459365668583,-2.08409417668613,0.79084262421612,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-3.21734375728975,-4.46922467125926,-1.63545667284604,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-2.51709951444909,-5.59108911362492,0.0580245398833041,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",0.575691326583191,-1.96084803614607,2.38718263619978,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-1.77804926747045,-2.93783827471514,-0.422208788610286,"083","Santa Barbara",15785.533502095,14671.0945875333,-1114.43891456167,-7.0598748810977
"cliswa","Cliff Swallow",-2.18091205221606,-3.46865052388868,-0.898564195537624,"083","Santa Barbara",15785.533502095,14671.0945875333,-1114.43891456167,-7.0598748810977
"cliswa","Cliff Swallow",-3.39281755868165,-5.68523285189566,-1.64125351836455,"083","Santa Barbara",15785.533502095,14671.0945875333,-1114.43891456167,-7.0598748810977
"cliswa","Cliff Swallow",-0.965054716614147,-3.30980907309722,1.05306721157896,"083","Santa Barbara",15785.533502095,14671.0945875333,-1114.43891456167,-7.0598748810977
"cliswa","Cliff Swallow",-1.07897335588883,-2.48978809784313,-0.00219842273881693,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-1.42360585772193,-2.90267802143583,0.0346250291959088,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",0.0916336721783366,-1.97020048484395,1.60172900778541,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-0.345361870181219,-3.78005490690273,1.72768163939471,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-6.10789774304556,-7.10157646206624,-5.12109681286345,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-0.691334315672188,-2.02316237587922,0.856257276234144,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-0.983541976591207,-3.1748263727567,1.04678920528637,"029","Kern",74601.1518842987,69507.1159327667,-5094.03595153207,-6.82836098755227
"cliswa","Cliff Swallow",-2.06272997696192,-3.36528794864707,-0.908027063852527,"083","Santa Barbara",15785.533502095,14671.0945875333,-1114.43891456167,-7.0598748810977
"cliswa","Cliff Swallow",-2.1563167034011,-3.95333583786265,-0.537765240683327,"083","Santa Barbara",15785.533502095,14671.0945875333,-1114.43891456167,-7.0598748810977
"cliswa","Cliff Swallow",-2.44352576581565,-4.61662296629261,-1.07658281912256,"083","Santa Barbara",15785.533502095,14671.0945875333,-1114.43891456167,-7.0598748810977
"cliswa","Cliff Swallow",-4.62204746337983,-7.56297167147622,-2.22333214035023,"083","Santa Barbara",15785.533502095,14671.0945875333,-1114.43891456167,-7.0598748810977
"cliswa","Cliff Swallow",-3.75749532578744,-6.32862667245219,-1.58980774780048,"111","Ventura",10411.114051394,9742.11075671667,-669.003294677335,-6.42585693879474
"cliswa","Cliff Swallow",-3.21045648987929,-4.43164759083676,-1.3805669071176,"111","Ventura",10411.114051394,9742.11075671667,-669.003294677335,-6.42585693879474
"cliswa","Cliff Swallow",0.692989010547903,-0.342110514355456,2.00570568725892,"083","Santa Barbara",15785.533502095,14671.0945875333,-1114.43891456167,-7.0598748810977
"cliswa","Cliff Swallow",-1.23428062211305,-2.5870976825377,-0.19638049245727,"083","Santa Barbara",15785.533502095,14671.0945875333,-1114.43891456167,-7.0598748810977
"cliswa","Cliff Swallow",-2.33517157559339,-3.34984828614696,-0.368338797041828,"083","Santa Barbara",15785.533502095,14671.0945875333,-1114.43891456167,-7.0598748810977
"cliswa","Cliff Swallow",-2.42248739560192,-4.30612237480993,-1.03512593993522,"083","Santa Barbara",15785.533502095,14671.0945875333,-1114.43891456167,-7.0598748810977
"cliswa","Cliff Swallow",-2.20365992815691,-4.09137212248184,-0.103458342316444,"111","Ventura",10411.114051394,9742.11075671667,-669.003294677335,-6.42585693879474
"cliswa","Cliff Swallow",-2.61767856449294,-4.62976274057095,-0.838250938881305,"111","Ventura",10411.114051394,9742.11075671667,-669.003294677335,-6.42585693879474
"cliswa","Cliff Swallow",-2.01787790380765,-3.36562963002078,-0.742641985137804,"111","Ventura",10411.114051394,9742.11075671667,-669.003294677335,-6.42585693879474
"cliswa","Cliff Swallow",-3.14941711684437,-4.1525450002432,-1.96224487407016,"111","Ventura",10411.114051394,9742.11075671667,-669.003294677335,-6.42585693879474
"cliswa","Cliff Swallow",-2.54814901572266,-3.72488946664258,-1.44085454968513,"111","Ventura",10411.114051394,9742.11075671667,-669.003294677335,-6.42585693879474
"cliswa","Cliff Swallow",0.538014463508183,-0.904525013140949,1.6147767767822,"083","Santa Barbara",15785.533502095,14671.0945875333,-1114.43891456167,-7.0598748810977
"cliswa","Cliff Swallow",0.628843150107452,-1.28338832670893,3.59194632172364,"083","Santa Barbara",15785.533502095,14671.0945875333,-1114.43891456167,-7.0598748810977
"treswa","Tree Swallow",2.12879178190119,0.62624918309046,4.16121890670782,"089","Shasta",1569.7237798975,1418.14744244567,-151.576337451833,-9.6562426710342
"treswa","Tree Swallow",1.04245187486737,-0.511809387765009,2.39348744802561,"089","Shasta",1569.7237798975,1418.14744244567,-151.576337451833,-9.6562426710342
"treswa","Tree Swallow",-0.348503722919726,-1.34824449272195,0.538170202412986,"089","Shasta",1569.7237798975,1418.14744244567,-151.576337451833,-9.6562426710342
"treswa","Tree Swallow",-0.0786277147831088,-1.3643423271084,0.901118300618773,"089","Shasta",1569.7237798975,1418.14744244567,-151.576337451833,-9.6562426710342
"treswa","Tree Swallow",1.32543675720463,-0.594129864231685,2.25135733955401,"089","Shasta",1569.7237798975,1418.14744244567,-151.576337451833,-9.6562426710342
"treswa","Tree Swallow",-0.318157106003347,-1.18548614222681,0.598059655434939,"089","Shasta",1569.7237798975,1418.14744244567,-151.576337451833,-9.6562426710342
"treswa","Tree Swallow",-1.6024811846535,-2.40193239686334,-0.796436698027788,"089","Shasta",1569.7237798975,1418.14744244567,-151.576337451833,-9.6562426710342
"treswa","Tree Swallow",-0.0690695573866325,-1.26033200224899,1.00934911039452,"089","Shasta",1569.7237798975,1418.14744244567,-151.576337451833,-9.6562426710342
"treswa","Tree Swallow",0.417407525849743,-1.42043425939851,1.69640712986678,"089","Shasta",1569.7237798975,1418.14744244567,-151.576337451833,-9.6562426710342
"treswa","Tree Swallow",-1.08816009733646,-2.45250635857015,-0.0677684459382244,"089","Shasta",1569.7237798975,1418.14744244567,-151.576337451833,-9.6562426710342
"treswa","Tree Swallow",-0.589482346850909,-1.66096991568411,0.788042283377186,"089","Shasta",1569.7237798975,1418.14744244567,-151.576337451833,-9.6562426710342
"treswa","Tree Swallow",0.477860359256819,-1.02276152518378,2.30514437820706,"089","Shasta",1569.7237798975,1418.14744244567,-151.576337451833,-9.6562426710342
"treswa","Tree Swallow",1.15897943975781,-0.523277437559293,2.47628745985749,"089","Shasta",1569.7237798975,1418.14744244567,-151.576337451833,-9.6562426710342
"treswa","Tree Swallow",-0.0567189792615343,-1.71059007755439,2.25777026885367,"103","Tehama",4776.66591676875,5224.39196343667,447.726046667916,9.37319156225997
"treswa","Tree Swallow",-1.45131304990725,-3.1196692498856,0.633551096528344,"103","Tehama",4776.66591676875,5224.39196343667,447.726046667916,9.37319156225997
"treswa","Tree Swallow",-1.19546903294993,-2.43691144202109,0.581657200805193,"103","Tehama",4776.66591676875,5224.39196343667,447.726046667916,9.37319156225997
"treswa","Tree Swallow",1.92010271924593,0.548250725027947,3.08150808752951,"103","Tehama",4776.66591676875,5224.39196343667,447.726046667916,9.37319156225997
"treswa","Tree Swallow",-0.279295439849242,-2.43446971636034,1.18844052056338,"103","Tehama",4776.66591676875,5224.39196343667,447.726046667916,9.37319156225997
"treswa","Tree Swallow",-1.04739684502911,-2.73758219391864,0.114321335346842,"103","Tehama",4776.66591676875,5224.39196343667,447.726046667916,9.37319156225997
"treswa","Tree Swallow",-0.586639435088367,-1.95921032192851,0.992379526745754,"103","Tehama",4776.66591676875,5224.39196343667,447.726046667916,9.37319156225997
"treswa","Tree Swallow",-1.14298514076333,-1.89534107274638,-0.119026257957625,"103","Tehama",4776.66591676875,5224.39196343667,447.726046667916,9.37319156225997
"treswa","Tree Swallow",1.19963736427366,-0.0609995065970938,2.97861450965866,"103","Tehama",4776.66591676875,5224.39196343667,447.726046667916,9.37319156225997
"treswa","Tree Swallow",-0.805812353229028,-2.31729314077232,0.932560190455489,"007","Butte",17305.4807113162,13250.4978645403,-4054.98284677592,-23.4317839210575
